Customer ID,Gender,Age,Tenure Months,Contract,Internet Service,Payment Method,Tech Support,Paperless Billing,Monthly Charges,Churn,Annual Revenue,Customer Segment
CUST-04696,Female,52,35,Month-to-month,DSL,Credit card,No,Yes,93.95,No,1127.4,25-48 Months
CUST-04697,Male,40,41,Month-to-month,DSL,Bank transfer,No,Yes,55.64,Yes,667.68,25-48 Months
CUST-04698,Male,25,20,Month-to-month,Fiber optic,Electronic check,No,No,95.53,No,1146.36,13-24 Months
CUST-04699,Male,57,23,Month-to-month,Fiber optic,Electronic check,No,Yes,85.76,Yes,1029.12,13-24 Months
CUST-04700,Male,59,10,One year,No internet,Credit card,Yes,Yes,90.07,No,1080.84,7-12 Months
CUST-04701,Female,19,6,Two year,No internet,Credit card,No,No,97.11,No,1165.32,0-6 Months
CUST-04702,Male,28,3,One year,Fiber optic,Credit card,No,No,127.81,No,1533.72,0-6 Months
CUST-04703,Female,37,45,One year,DSL,Electronic check,No,Yes,48.23,No,578.76,25-48 Months
CUST-04704,Female,56,12,Two year,Fiber optic,Mailed check,No,Yes,95.69,No,1148.28,7-12 Months
CUST-04705,Female,21,42,Month-to-month,Fiber optic,Electronic check,No,No,83.15,No,997.8,25-48 Months
CUST-04706,Male,60,69,One year,DSL,Credit card,Yes,Yes,101.77,No,1221.24,49-72 Months
CUST-04707,Male,34,51,Month-to-month,No internet,Mailed check,Yes,Yes,75.1,No,901.2,49-72 Months
CUST-04708,Female,24,42,Month-to-month,Fiber optic,Bank transfer,No,Yes,104.93,No,1259.16,25-48 Months
CUST-04709,Female,63,9,Month-to-month,No internet,Electronic check,No,Yes,35.84,Yes,430.08,7-12 Months
CUST-04710,Male,22,36,Month-to-month,DSL,Bank transfer,No,Yes,43.88,No,526.56,25-48 Months
CUST-04711,Male,24,65,One year,DSL,Electronic check,No,No,56.06,No,672.72,49-72 Months
CUST-04712,Female,68,28,Month-to-month,DSL,Credit card,No,No,69.91,Yes,838.92,25-48 Months
CUST-04713,Female,45,60,One year,DSL,Electronic check,No,Yes,73.3,No,879.6,49-72 Months
CUST-04714,Male,42,52,Two year,No internet,Credit card,No,Yes,51.28,No,615.36,49-72 Months
CUST-04715,Male,54,20,Month-to-month,Fiber optic,Electronic check,No,No,44.26,No,531.12,13-24 Months
CUST-04716,Female,51,11,Month-to-month,DSL,Bank transfer,No,Yes,53.65,No,643.8,7-12 Months
CUST-04717,Female,50,2,Month-to-month,Fiber optic,Bank transfer,No,No,24.14,No,289.68,0-6 Months
CUST-04718,Female,19,20,Month-to-month,DSL,Mailed check,No,Yes,63.93,Yes,767.16,13-24 Months
CUST-04719,Male,47,24,Two year,Fiber optic,Electronic check,No,No,70.36,Yes,844.32,13-24 Months
CUST-04720,Male,32,48,One year,Fiber optic,Mailed check,No,Yes,84.35,No,1012.2,25-48 Months
CUST-04721,Female,60,42,One year,DSL,Electronic check,Yes,No,76.67,No,920.04,25-48 Months
CUST-04722,Female,44,35,Month-to-month,Fiber optic,Bank transfer,No,No,122.22,No,1466.64,25-48 Months
CUST-04723,Female,24,53,One year,Fiber optic,Electronic check,No,Yes,94.75,Yes,1137.0,49-72 Months
CUST-04724,Male,64,56,One year,Fiber optic,Electronic check,No,No,92.64,Yes,1111.68,49-72 Months
CUST-04725,Male,33,52,Month-to-month,DSL,Electronic check,No,Yes,82.21,No,986.52,49-72 Months
CUST-04726,Male,32,65,Month-to-month,Fiber optic,Electronic check,Yes,Yes,87.0,No,1044.0,49-72 Months
CUST-04727,Male,67,26,Month-to-month,Fiber optic,Electronic check,Yes,No,65.82,Yes,789.84,25-48 Months
CUST-04728,Female,59,60,Month-to-month,DSL,Bank transfer,Yes,Yes,74.79,No,897.48,49-72 Months
CUST-04729,Male,63,31,Two year,No internet,Electronic check,Yes,Yes,125.8,No,1509.6,25-48 Months
CUST-04730,Female,53,14,One year,DSL,Credit card,No,Yes,70.04,Yes,840.48,13-24 Months
CUST-04731,Female,66,11,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,34.71,No,416.52,7-12 Months
CUST-04732,Female,24,7,Two year,No internet,Mailed check,No,Yes,91.51,No,1098.12,7-12 Months
CUST-04733,Female,49,69,Month-to-month,DSL,Credit card,No,Yes,96.51,No,1158.12,49-72 Months
CUST-04734,Male,33,13,Month-to-month,DSL,Bank transfer,No,Yes,76.33,No,915.96,13-24 Months
CUST-04735,Female,39,61,Two year,DSL,Bank transfer,No,Yes,20.0,No,240.0,49-72 Months
CUST-04736,Male,30,57,Two year,Fiber optic,Electronic check,No,Yes,108.02,Yes,1296.24,49-72 Months
CUST-04737,Male,28,32,One year,DSL,Bank transfer,No,No,78.44,Yes,941.28,25-48 Months
CUST-04738,Male,41,66,Month-to-month,DSL,Electronic check,Yes,No,63.31,Yes,759.72,49-72 Months
CUST-04739,Male,66,66,Two year,Fiber optic,Mailed check,No,Yes,105.27,No,1263.24,49-72 Months
CUST-04740,Female,51,67,One year,Fiber optic,Electronic check,No,Yes,20.0,Yes,240.0,49-72 Months
CUST-04741,Male,36,36,One year,Fiber optic,Mailed check,No,Yes,75.13,Yes,901.56,25-48 Months
CUST-04742,Male,40,22,Month-to-month,DSL,Bank transfer,Yes,Yes,56.86,No,682.32,13-24 Months
CUST-04743,Male,46,4,Month-to-month,Fiber optic,Electronic check,No,Yes,113.78,Yes,1365.36,0-6 Months
CUST-04744,Male,30,61,Two year,DSL,Electronic check,Yes,Yes,78.8,No,945.6,49-72 Months
CUST-04745,Female,45,63,Two year,DSL,Credit card,No,No,47.79,No,573.48,49-72 Months
CUST-04746,Male,54,39,One year,Fiber optic,Electronic check,No,No,103.87,Yes,1246.44,25-48 Months
CUST-04747,Female,30,6,Month-to-month,Fiber optic,Electronic check,No,Yes,20.0,Yes,240.0,0-6 Months
CUST-04748,Male,48,60,One year,Fiber optic,Electronic check,No,Yes,86.22,No,1034.64,49-72 Months
CUST-04749,Female,55,22,Month-to-month,Fiber optic,Credit card,Yes,No,36.63,No,439.56,13-24 Months
CUST-04750,Male,45,40,Month-to-month,DSL,Bank transfer,No,No,59.05,Yes,708.6,25-48 Months
CUST-04751,Male,33,48,Month-to-month,DSL,Bank transfer,No,Yes,65.26,No,783.12,25-48 Months
CUST-04752,Male,47,11,Month-to-month,DSL,Credit card,No,Yes,97.48,Yes,1169.76,7-12 Months
CUST-04753,Female,60,5,One year,No internet,Bank transfer,No,Yes,133.7,No,1604.4,0-6 Months
CUST-04754,Female,29,6,Month-to-month,Fiber optic,Credit card,No,No,22.17,Yes,266.04,0-6 Months
CUST-04755,Male,48,70,Month-to-month,DSL,Bank transfer,No,No,84.5,Yes,1014.0,49-72 Months
CUST-04756,Female,54,69,Two year,DSL,Credit card,No,Yes,133.67,No,1604.04,49-72 Months
CUST-04757,Female,35,31,One year,DSL,Bank transfer,No,Yes,55.96,No,671.52,25-48 Months
CUST-04758,Male,38,31,Month-to-month,Fiber optic,Electronic check,No,Yes,54.22,Yes,650.64,25-48 Months
CUST-04759,Male,65,30,Month-to-month,Fiber optic,Electronic check,No,Yes,78.61,Yes,943.32,25-48 Months
CUST-04760,Female,37,26,One year,DSL,Electronic check,No,No,95.21,No,1142.52,25-48 Months
CUST-04761,Female,49,40,Month-to-month,DSL,Mailed check,No,Yes,90.41,No,1084.92,25-48 Months
CUST-04762,Female,25,26,Month-to-month,Fiber optic,Credit card,No,No,61.96,Yes,743.52,25-48 Months
CUST-04763,Male,67,45,Month-to-month,Fiber optic,Bank transfer,No,No,49.53,Yes,594.36,25-48 Months
CUST-04764,Male,49,28,Month-to-month,DSL,Bank transfer,Yes,No,108.85,No,1306.2,25-48 Months
CUST-04765,Male,58,46,One year,DSL,Bank transfer,No,Yes,50.31,No,603.72,25-48 Months
CUST-04766,Male,49,69,Month-to-month,DSL,Credit card,No,Yes,20.0,No,240.0,49-72 Months
CUST-04767,Female,36,15,Month-to-month,Fiber optic,Bank transfer,No,Yes,31.3,No,375.6,13-24 Months
CUST-04768,Male,36,5,Month-to-month,Fiber optic,Electronic check,Yes,Yes,55.87,No,670.44,0-6 Months
CUST-04769,Male,55,38,Month-to-month,DSL,Mailed check,No,Yes,113.79,No,1365.48,25-48 Months
CUST-04770,Male,63,9,Month-to-month,DSL,Mailed check,Yes,Yes,38.73,Yes,464.76,7-12 Months
CUST-04771,Male,24,17,Two year,Fiber optic,Electronic check,No,No,114.61,No,1375.32,13-24 Months
CUST-04772,Female,62,57,Month-to-month,DSL,Electronic check,Yes,No,108.59,No,1303.08,49-72 Months
CUST-04773,Male,61,31,Month-to-month,Fiber optic,Electronic check,No,No,78.31,No,939.72,25-48 Months
CUST-04774,Female,23,40,Month-to-month,DSL,Electronic check,Yes,No,20.0,No,240.0,25-48 Months
CUST-04775,Male,23,56,One year,Fiber optic,Electronic check,No,No,38.85,No,466.2,49-72 Months
CUST-04776,Male,54,10,Month-to-month,DSL,Credit card,No,Yes,54.26,No,651.12,7-12 Months
CUST-04777,Male,62,35,Two year,No internet,Mailed check,Yes,Yes,120.46,No,1445.52,25-48 Months
CUST-04778,Female,38,3,One year,Fiber optic,Credit card,Yes,No,56.06,No,672.72,0-6 Months
CUST-04779,Male,51,36,Month-to-month,Fiber optic,Electronic check,No,No,50.36,No,604.32,25-48 Months
CUST-04780,Male,70,17,One year,Fiber optic,Credit card,No,No,77.27,No,927.24,13-24 Months
CUST-04781,Female,35,66,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,32.53,Yes,390.36,49-72 Months
CUST-04782,Female,29,19,Two year,No internet,Credit card,No,No,71.31,No,855.72,13-24 Months
CUST-04783,Male,70,15,Two year,No internet,Mailed check,No,Yes,49.64,Yes,595.68,13-24 Months
CUST-04784,Female,32,2,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,147.26,Yes,1767.12,0-6 Months
CUST-04785,Female,43,10,One year,No internet,Mailed check,No,Yes,46.31,No,555.72,7-12 Months
CUST-04786,Male,41,16,Month-to-month,Fiber optic,Mailed check,No,Yes,126.04,Yes,1512.48,13-24 Months
CUST-04787,Female,45,17,Month-to-month,DSL,Bank transfer,No,Yes,40.08,Yes,480.96,13-24 Months
CUST-04788,Male,32,54,One year,DSL,Electronic check,No,No,79.36,Yes,952.32,49-72 Months
CUST-04789,Male,53,64,Two year,Fiber optic,Electronic check,No,Yes,86.01,No,1032.12,49-72 Months
CUST-04790,Female,54,62,Month-to-month,DSL,Credit card,Yes,No,75.97,No,911.64,49-72 Months
CUST-04791,Male,28,69,One year,DSL,Electronic check,No,Yes,74.25,No,891.0,49-72 Months
CUST-04792,Female,43,65,One year,Fiber optic,Bank transfer,No,Yes,96.12,No,1153.44,49-72 Months
CUST-04793,Female,21,33,Month-to-month,No internet,Electronic check,No,Yes,83.69,No,1004.28,25-48 Months
CUST-04794,Male,29,29,One year,Fiber optic,Mailed check,No,Yes,67.16,Yes,805.92,25-48 Months
CUST-04795,Male,70,47,One year,Fiber optic,Electronic check,No,Yes,53.12,Yes,637.44,25-48 Months
CUST-04796,Male,44,23,One year,No internet,Mailed check,No,Yes,67.36,No,808.32,13-24 Months
CUST-04797,Female,51,44,Two year,Fiber optic,Credit card,No,Yes,67.01,No,804.12,25-48 Months
CUST-04798,Male,65,72,Month-to-month,Fiber optic,Credit card,Yes,Yes,66.46,No,797.52,49-72 Months
CUST-04799,Male,55,15,Month-to-month,Fiber optic,Electronic check,No,Yes,74.13,Yes,889.56,13-24 Months
CUST-04800,Female,59,56,Month-to-month,Fiber optic,Electronic check,No,Yes,32.54,No,390.48,49-72 Months
CUST-04801,Female,55,68,Month-to-month,Fiber optic,Credit card,No,Yes,43.23,No,518.76,49-72 Months
CUST-04802,Female,44,39,Month-to-month,Fiber optic,Electronic check,No,Yes,95.29,No,1143.48,25-48 Months
CUST-04803,Male,51,26,Two year,DSL,Electronic check,No,Yes,20.0,No,240.0,25-48 Months
CUST-04804,Female,33,19,Month-to-month,DSL,Mailed check,No,No,105.52,No,1266.24,13-24 Months
CUST-04805,Female,65,13,One year,No internet,Credit card,Yes,Yes,56.35,No,676.2,13-24 Months
CUST-04806,Female,27,24,Month-to-month,No internet,Electronic check,No,No,118.75,Yes,1425.0,13-24 Months
CUST-04807,Male,64,54,Month-to-month,Fiber optic,Electronic check,No,No,106.33,No,1275.96,49-72 Months
CUST-04808,Female,64,38,Two year,No internet,Credit card,Yes,Yes,62.83,No,753.96,25-48 Months
CUST-04809,Male,25,16,One year,DSL,Credit card,Yes,No,65.74,No,788.88,13-24 Months
CUST-04810,Female,55,40,Month-to-month,No internet,Bank transfer,Yes,No,116.61,No,1399.32,25-48 Months
CUST-04811,Male,70,59,Two year,DSL,Bank transfer,No,No,107.65,No,1291.8,49-72 Months
CUST-04812,Male,48,1,Month-to-month,Fiber optic,Credit card,Yes,No,99.24,Yes,1190.88,0-6 Months
CUST-04813,Female,36,2,Month-to-month,Fiber optic,Bank transfer,No,Yes,104.04,No,1248.48,0-6 Months
CUST-04814,Female,64,70,Month-to-month,No internet,Bank transfer,No,Yes,41.55,No,498.6,49-72 Months
CUST-04815,Female,45,54,One year,DSL,Mailed check,No,Yes,77.75,No,933.0,49-72 Months
CUST-04816,Male,24,42,Month-to-month,No internet,Electronic check,No,No,50.43,Yes,605.16,25-48 Months
CUST-04817,Female,31,66,Two year,DSL,Credit card,No,Yes,40.83,No,489.96,49-72 Months
CUST-04818,Male,54,43,Month-to-month,Fiber optic,Bank transfer,No,Yes,76.59,No,919.08,25-48 Months
CUST-04819,Female,42,38,Month-to-month,Fiber optic,Electronic check,No,No,60.41,No,724.92,25-48 Months
CUST-04820,Female,29,16,Two year,No internet,Bank transfer,No,Yes,67.35,No,808.2,13-24 Months
CUST-04821,Female,60,59,Month-to-month,Fiber optic,Credit card,No,Yes,58.0,No,696.0,49-72 Months
CUST-04822,Female,24,56,Month-to-month,DSL,Electronic check,No,Yes,36.87,Yes,442.44,49-72 Months
CUST-04823,Female,29,22,Month-to-month,No internet,Bank transfer,No,Yes,119.51,No,1434.12,13-24 Months
CUST-04824,Female,42,54,Month-to-month,Fiber optic,Electronic check,No,Yes,76.36,No,916.32,49-72 Months
CUST-04825,Male,20,53,Month-to-month,Fiber optic,Bank transfer,No,Yes,31.62,No,379.44,49-72 Months
CUST-04826,Male,38,7,Month-to-month,DSL,Credit card,No,No,77.1,Yes,925.2,7-12 Months
CUST-04827,Male,66,12,One year,DSL,Credit card,Yes,Yes,114.6,No,1375.2,7-12 Months
CUST-04828,Female,67,43,Month-to-month,DSL,Credit card,No,Yes,98.84,Yes,1186.08,25-48 Months
CUST-04829,Female,64,45,Month-to-month,Fiber optic,Bank transfer,No,No,57.48,Yes,689.76,25-48 Months
CUST-04830,Male,35,48,One year,Fiber optic,Mailed check,No,Yes,58.15,Yes,697.8,25-48 Months
CUST-04831,Male,21,27,Month-to-month,Fiber optic,Bank transfer,No,Yes,45.2,Yes,542.4,25-48 Months
CUST-04832,Male,61,61,One year,Fiber optic,Electronic check,No,Yes,51.22,No,614.64,49-72 Months
CUST-04833,Male,37,33,One year,Fiber optic,Mailed check,No,No,53.5,Yes,642.0,25-48 Months
CUST-04834,Male,57,15,Month-to-month,DSL,Mailed check,No,Yes,30.89,No,370.68,13-24 Months
CUST-04835,Female,24,9,Month-to-month,Fiber optic,Mailed check,No,No,59.57,No,714.84,7-12 Months
CUST-04836,Female,53,64,Month-to-month,DSL,Mailed check,No,No,81.63,No,979.56,49-72 Months
CUST-04837,Male,49,51,Month-to-month,No internet,Mailed check,No,No,60.41,No,724.92,49-72 Months
CUST-04838,Male,66,34,Month-to-month,DSL,Electronic check,No,Yes,78.09,Yes,937.08,25-48 Months
CUST-04839,Female,23,16,One year,DSL,Electronic check,No,No,117.41,No,1408.92,13-24 Months
CUST-04840,Female,39,7,One year,Fiber optic,Mailed check,Yes,Yes,123.4,No,1480.8,7-12 Months
CUST-04841,Female,70,12,Month-to-month,DSL,Electronic check,No,Yes,70.1,No,841.2,7-12 Months
CUST-04842,Male,38,8,Two year,Fiber optic,Credit card,No,Yes,96.65,No,1159.8,7-12 Months
CUST-04843,Male,52,39,Month-to-month,Fiber optic,Electronic check,No,Yes,67.33,Yes,807.96,25-48 Months
CUST-04844,Male,26,15,Two year,DSL,Credit card,No,No,58.34,No,700.08,13-24 Months
CUST-04845,Female,56,10,Two year,Fiber optic,Electronic check,No,Yes,40.73,No,488.76,7-12 Months
CUST-04846,Female,32,21,Month-to-month,Fiber optic,Credit card,No,Yes,74.43,No,893.16,13-24 Months
CUST-04847,Female,48,51,Month-to-month,DSL,Bank transfer,No,Yes,102.36,No,1228.32,49-72 Months
CUST-04848,Male,64,36,Month-to-month,DSL,Credit card,No,Yes,36.32,No,435.84,25-48 Months
CUST-04849,Male,53,12,Two year,Fiber optic,Credit card,No,No,63.96,No,767.52,7-12 Months
CUST-04850,Female,43,54,Month-to-month,Fiber optic,Bank transfer,No,Yes,62.61,No,751.32,49-72 Months
CUST-04851,Female,28,36,Two year,Fiber optic,Electronic check,No,No,78.91,Yes,946.92,25-48 Months
CUST-04852,Female,36,14,Month-to-month,DSL,Mailed check,Yes,Yes,79.36,Yes,952.32,13-24 Months
CUST-04853,Male,63,50,Month-to-month,DSL,Electronic check,Yes,No,87.04,No,1044.48,49-72 Months
CUST-04854,Male,29,72,One year,Fiber optic,Credit card,No,No,125.12,Yes,1501.44,49-72 Months
CUST-04855,Male,52,39,Month-to-month,DSL,Credit card,No,Yes,47.63,No,571.56,25-48 Months
CUST-04856,Female,43,12,Month-to-month,No internet,Electronic check,No,No,46.09,Yes,553.08,7-12 Months
CUST-04857,Female,35,23,Two year,DSL,Bank transfer,No,Yes,78.93,No,947.16,13-24 Months
CUST-04858,Female,55,44,Month-to-month,DSL,Electronic check,No,Yes,112.68,Yes,1352.16,25-48 Months
CUST-04859,Male,37,72,Two year,DSL,Bank transfer,Yes,Yes,31.05,No,372.6,49-72 Months
CUST-04860,Female,33,67,Two year,No internet,Bank transfer,Yes,Yes,81.28,No,975.36,49-72 Months
CUST-04861,Male,46,68,Month-to-month,No internet,Mailed check,No,No,66.36,No,796.32,49-72 Months
CUST-04862,Female,58,60,Month-to-month,Fiber optic,Credit card,No,No,95.92,No,1151.04,49-72 Months
CUST-04863,Female,63,42,Month-to-month,Fiber optic,Electronic check,No,Yes,89.59,Yes,1075.08,25-48 Months
CUST-04864,Female,51,47,One year,Fiber optic,Credit card,No,No,73.36,No,880.32,25-48 Months
CUST-04865,Female,53,53,Two year,DSL,Bank transfer,No,Yes,85.65,Yes,1027.8,49-72 Months
CUST-04866,Female,59,52,Two year,Fiber optic,Electronic check,No,Yes,53.57,No,642.84,49-72 Months
CUST-04867,Male,32,46,Two year,No internet,Mailed check,No,No,94.41,No,1132.92,25-48 Months
CUST-04868,Male,31,10,Month-to-month,Fiber optic,Electronic check,No,Yes,110.82,No,1329.84,7-12 Months
CUST-04869,Female,43,64,Month-to-month,DSL,Bank transfer,No,No,74.8,No,897.6,49-72 Months
CUST-04870,Female,51,1,Month-to-month,Fiber optic,Credit card,No,Yes,60.58,No,726.96,0-6 Months
CUST-04871,Male,52,31,Two year,DSL,Electronic check,No,Yes,67.94,No,815.28,25-48 Months
CUST-04872,Female,26,32,Month-to-month,Fiber optic,Electronic check,Yes,Yes,94.11,No,1129.32,25-48 Months
CUST-04873,Male,59,72,Month-to-month,DSL,Mailed check,No,Yes,70.83,Yes,849.96,49-72 Months
CUST-04874,Female,37,7,Month-to-month,DSL,Electronic check,No,Yes,38.41,No,460.92,7-12 Months
CUST-04875,Male,64,35,Month-to-month,Fiber optic,Electronic check,No,Yes,98.66,Yes,1183.92,25-48 Months
CUST-04876,Female,56,26,Month-to-month,DSL,Bank transfer,Yes,Yes,44.48,No,533.76,25-48 Months
CUST-04877,Male,70,8,Month-to-month,No internet,Mailed check,No,No,83.89,No,1006.68,7-12 Months
CUST-04878,Male,51,17,Two year,DSL,Credit card,No,Yes,20.0,No,240.0,13-24 Months
CUST-04879,Female,45,31,One year,DSL,Mailed check,No,Yes,75.03,No,900.36,25-48 Months
CUST-04880,Female,27,66,Month-to-month,DSL,Bank transfer,No,Yes,70.09,No,841.08,49-72 Months
CUST-04881,Male,39,28,One year,No internet,Mailed check,No,Yes,20.0,No,240.0,25-48 Months
CUST-04882,Female,63,64,Month-to-month,DSL,Electronic check,No,Yes,81.32,Yes,975.84,49-72 Months
CUST-04883,Male,38,53,One year,No internet,Mailed check,No,Yes,41.16,No,493.92,49-72 Months
CUST-04884,Male,20,59,Month-to-month,DSL,Bank transfer,No,Yes,74.37,No,892.44,49-72 Months
CUST-04885,Male,30,62,One year,Fiber optic,Credit card,No,No,60.47,No,725.64,49-72 Months
CUST-04886,Male,49,52,Month-to-month,Fiber optic,Electronic check,Yes,Yes,30.54,Yes,366.48,49-72 Months
CUST-04887,Female,51,53,Month-to-month,DSL,Mailed check,No,Yes,42.72,No,512.64,49-72 Months
CUST-04888,Female,70,12,One year,DSL,Bank transfer,No,No,44.96,Yes,539.52,7-12 Months
CUST-04889,Male,67,52,One year,DSL,Electronic check,No,Yes,99.51,No,1194.12,49-72 Months
CUST-04890,Male,46,4,One year,No internet,Credit card,Yes,Yes,95.4,No,1144.8,0-6 Months
CUST-04891,Female,47,54,Month-to-month,DSL,Electronic check,No,Yes,133.45,No,1601.4,49-72 Months
CUST-04892,Female,60,48,Month-to-month,Fiber optic,Credit card,No,Yes,57.67,Yes,692.04,25-48 Months
CUST-04893,Male,20,55,One year,DSL,Mailed check,Yes,No,56.77,No,681.24,49-72 Months
CUST-04894,Male,49,47,Month-to-month,Fiber optic,Electronic check,No,Yes,75.78,Yes,909.36,25-48 Months
CUST-04895,Male,43,27,Month-to-month,DSL,Bank transfer,No,No,62.05,No,744.6,25-48 Months
CUST-04896,Male,59,27,Month-to-month,No internet,Electronic check,Yes,Yes,55.69,No,668.28,25-48 Months
CUST-04897,Female,60,43,Month-to-month,Fiber optic,Bank transfer,No,No,73.52,No,882.24,25-48 Months
CUST-04898,Female,52,35,Month-to-month,DSL,Credit card,No,Yes,91.7,No,1100.4,25-48 Months
CUST-04899,Female,52,25,Month-to-month,DSL,Bank transfer,No,No,20.0,Yes,240.0,25-48 Months
CUST-04900,Female,54,36,One year,Fiber optic,Electronic check,No,Yes,55.98,Yes,671.76,25-48 Months
CUST-04901,Male,48,39,One year,DSL,Mailed check,No,Yes,32.72,No,392.64,25-48 Months
CUST-04902,Female,30,18,One year,DSL,Mailed check,Yes,Yes,67.69,Yes,812.28,13-24 Months
CUST-04903,Female,33,46,One year,DSL,Bank transfer,No,No,84.11,No,1009.32,25-48 Months
CUST-04904,Female,57,23,Month-to-month,Fiber optic,Bank transfer,No,Yes,103.27,Yes,1239.24,13-24 Months
CUST-04905,Male,50,20,Two year,Fiber optic,Mailed check,Yes,Yes,59.86,No,718.32,13-24 Months
CUST-04906,Female,30,31,One year,DSL,Bank transfer,No,No,74.98,Yes,899.76,25-48 Months
CUST-04907,Male,64,8,Month-to-month,Fiber optic,Bank transfer,No,No,24.9,Yes,298.8,7-12 Months
CUST-04908,Female,69,44,Month-to-month,Fiber optic,Bank transfer,Yes,No,47.91,No,574.92,25-48 Months
CUST-04909,Female,51,53,One year,No internet,Electronic check,No,Yes,77.8,No,933.6,49-72 Months
CUST-04910,Female,30,69,One year,DSL,Mailed check,No,Yes,33.95,No,407.4,49-72 Months
CUST-04911,Female,67,21,One year,DSL,Mailed check,No,No,106.64,Yes,1279.68,13-24 Months
CUST-04912,Female,30,39,One year,No internet,Credit card,No,Yes,86.66,No,1039.92,25-48 Months
CUST-04913,Male,40,37,Two year,Fiber optic,Credit card,No,No,46.67,No,560.04,25-48 Months
CUST-04914,Female,63,53,Two year,Fiber optic,Credit card,No,Yes,30.5,No,366.0,49-72 Months
CUST-04915,Female,45,45,One year,DSL,Electronic check,No,No,51.86,No,622.32,25-48 Months
CUST-04916,Male,30,59,Two year,Fiber optic,Bank transfer,No,Yes,46.82,No,561.84,49-72 Months
